time,open,high,low,close,volume
2023-04-03 00:00:00+01:00,1.0828369855880737,1.0828369855880737,1.0804970264434814,1.0806137323379517,0
2023-04-03 01:00:00+01:00,1.0806137323379517,1.0817828178405762,1.0803803205490112,1.0817828178405762,0
2023-04-03 02:00:00+01:00,1.081548810005188,1.0818997621536255,1.0807305574417114,1.08119797706604,0
2023-04-03 03:00:00+01:00,1.08119797706604,1.08119797706604,1.079563856124878,1.0797970294952393,0
2023-04-03 04:00:00+01:00,1.07991361618042,1.0800302028656006,1.079214334487915,1.0793308019638062,0
2023-04-03 05:00:00+01:00,1.0793308019638062,1.0800302028656006,1.0793308019638062,1.079563856124878,0
2023-04-03 06:00:00+01:00,1.079563856124878,1.0801469087600708,1.0793308019638062,1.0797970294952393,0
2023-04-03 07:00:00+01:00,1.0797970294952393,1.0817828178405762,1.079563856124878,1.0817828178405762,0
2023-04-03 08:00:00+01:00,1.0818997621536255,1.0843634605407715,1.0816657543182373,1.0842459201812744,0
2023-04-03 09:00:00+01:00,1.0841283798217773,1.0850694179534912,1.0833063125610352,1.084481120109558,0
2023-04-03 10:00:00+01:00,1.0845986604690552,1.0857763290405273,1.0845986604690552,1.0854227542877197,0
2023-04-03 11:00:00+01:00,1.0854227542877197,1.0874292850494385,1.0853049755096436,1.0874292850494385,0
2023-04-03 12:00:00+01:00,1.087311029434204,1.087902545928955,1.0864840745925903,1.0876659154891968,0
2023-04-03 13:00:00+01:00,1.0876659154891968,1.0877841711044312,1.0864840745925903,1.0868383646011353,0
2023-04-03 14:00:00+01:00,1.08695650100708,1.0899182558059692,1.0868383646011353,1.0887316465377808,0
2023-04-03 15:00:00+01:00,1.0901559591293335,1.0914647579193115,1.0888501405715942,1.0888501405715942,0
2023-04-03 16:00:00+01:00,1.0890873670578003,1.0897995233535767,1.0882576704025269,1.089561939239502,0
2023-04-03 17:00:00+01:00,1.0893245935440063,1.0897995233535767,1.0887316465377808,1.0892059803009033,0
2023-04-03 18:00:00+01:00,1.0890873670578003,1.0892059803009033,1.0883761644363403,1.0892059803009033,0
2023-04-03 19:00:00+01:00,1.0889687538146973,1.0903936624526978,1.0889687538146973,1.0899182558059692,0
2023-04-03 20:00:00+01:00,1.0899182558059692,1.091226577758789,1.0897995233535767,1.0909883975982666,0
2023-04-03 21:00:00+01:00,1.090869426727295,1.0914647579193115,1.0905125141143799,1.0906314849853516,0
2023-04-03 22:00:00+01:00,1.0903936624526978,1.0911074876785278,1.090274691581726,1.0905125141143799,0
2023-04-03 23:00:00+01:00,1.0905125141143799,1.0911074876785278,1.0905125141143799,1.0906314849853516,0
2023-04-04 00:00:00+01:00,1.0907504558563232,1.0915838479995728,1.0907504558563232,1.0909883975982666,0
2023-04-04 01:00:00+01:00,1.0909883975982666,1.091226577758789,1.090274691581726,1.0906314849853516,0
2023-04-04 02:00:00+01:00,1.090274691581726,1.0903936624526978,1.0893245935440063,1.0899182558059692,0
